,swin,stcpb,dtcpb,dwin,trans_depth,response_body_len,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,is_sm_ips_ports,label
16626,0,0,0,0,0,0,0,0,0,0,0
27725,255,3823472834,2369269585,255,0,0,0,0,0,0,1
24824,0,0,0,0,0,0,0,0,0,0,1
38950,0,0,0,0,0,0,0,0,0,0,0
36420,255,3837846544,818422476,255,0,0,0,0,0,0,0
28032,0,0,0,0,0,0,0,0,0,0,1
13838,255,3255546703,1114739448,255,0,0,0,0,0,0,0
23854,255,376290612,3722533103,255,1,0,0,0,1,0,1
13345,255,1103588114,3275669375,255,0,0,0,0,0,0,0
18527,255,3307615508,1782963191,255,0,0,0,0,0,0,0
1040,255,1816907819,2680309663,255,0,0,0,0,0,0,1
12266,0,0,0,0,0,0,0,0,0,0,0
9195,255,1278182965,3072364467,255,1,0,0,0,1,0,1
28296,0,0,0,0,0,0,0,0,0,0,1
25387,255,2703704382,3675801032,255,0,0,0,0,0,0,1
15379,0,0,0,0,0,0,0,0,0,0,0
21083,0,0,0,0,0,0,0,0,0,0,1
20535,255,1486641651,472542507,255,0,0,0,0,0,0,1
31847,255,2802974842,3162288839,255,0,0,0,0,0,0,1
13685,0,0,0,0,0,0,0,0,0,0,0
17859,255,2246859392,97595274,255,0,0,0,0,0,0,0
15191,255,4120181482,1989197848,255,0,0,0,0,0,0,0
30265,0,0,0,0,0,0,0,0,0,0,1
28962,255,1129735487,2554893421,255,1,197,0,0,1,0,1
4505,255,2109879039,3627004668,255,0,0,0,0,0,0,1
31743,255,3674692470,2871238016,255,0,0,0,0,0,0,1
805,255,3178045265,1998057185,255,0,0,0,0,0,0,1
39189,0,0,0,0,0,0,0,0,0,0,0
33476,255,3173297092,3537616022,255,0,0,0,0,0,0,1
27227,0,0,0,0,0,0,0,0,0,0,1
22068,255,859586286,2241251571,255,1,4348,0,0,1,0,1
19980,255,4209098376,3713158929,255,0,0,0,0,0,0,1
6106,255,1171122112,2728635492,255,1,169472,0,0,1,0,1
24597,255,1800622859,790765739,255,0,0,0,0,0,0,1
24527,255,3936409834,3045638859,255,0,0,0,0,0,0,1
20992,255,1521163861,1070512335,255,0,0,0,0,0,0,1
33101,255,2018365567,3426350047,255,0,0,0,0,0,0,1
28819,255,2944352917,4138705649,255,0,0,0,0,0,0,1
39495,255,3555780671,1747572190,255,0,0,0,0,0,0,0
33753,255,2549965626,334182104,255,0,0,0,0,0,0,1
14593,255,2353348180,2353653798,255,0,0,0,0,0,0,0
14500,255,697508651,2843926068,255,1,83,0,0,1,0,0
31929,255,62188637,3287469499,255,0,0,0,0,0,0,1
3297,0,0,0,0,0,0,0,0,0,0,1
26064,255,4129888981,1127128800,255,0,0,0,0,0,0,1
1418,0,0,0,0,0,0,0,0,0,0,1
30037,0,0,0,0,0,0,0,0,0,0,1
20222,255,4181003282,2973014346,255,0,0,0,0,0,0,1
32961,0,0,0,0,0,0,0,0,0,0,1
3919,0,0,0,0,0,0,0,0,0,0,1
18521,0,0,0,0,0,0,0,0,0,1,0
39777,255,4199386182,1219622552,255,0,0,0,0,0,0,0
16657,255,3745065435,1627642915,255,0,0,0,0,0,0,0
26193,255,2744154785,4059397100,255,0,0,0,0,0,0,1
17650,255,170581955,2377169677,255,0,0,0,0,0,0,0
14931,255,2380187618,2411606789,255,0,0,0,0,0,0,0
4384,0,0,0,0,0,0,0,0,0,0,1
33249,255,3409961393,1901698370,255,0,0,0,0,0,0,1
23661,255,3565101590,1455463112,255,0,0,0,0,0,0,1
32481,255,2032086750,1056475196,255,0,0,0,0,0,0,1
34302,255,0,0,0,0,0,0,0,0,0,0
35273,0,0,0,0,0,0,0,0,0,0,0
13046,255,2149928333,2150207246,255,0,0,0,0,0,0,0
39447,0,0,0,0,0,0,0,0,0,0,0
4657,255,1696140004,1989962611,255,0,0,0,0,0,0,1
38407,255,152470214,4119757695,255,0,0,0,0,0,0,0
13699,0,0,0,0,0,0,0,0,0,0,0
28732,0,0,0,0,0,0,0,0,0,0,1
39907,255,2986792230,1180642137,255,0,0,0,0,0,0,0
19460,255,3638874221,2579701360,255,0,0,0,0,0,0,0
40303,255,3940092716,1095537262,255,0,0,0,0,0,0,0
257,255,940626502,3460499259,255,1,0,0,0,1,0,1
12619,255,2466615048,321468804,255,0,0,0,0,0,0,0
3613,0,0,0,0,0,0,0,0,0,0,1
33843,0,0,0,0,0,0,0,0,0,0,1
39314,255,499758657,3447979072,255,0,0,0,0,0,0,0
36709,255,1273030630,1354263356,255,0,0,0,0,0,0,0
30060,0,0,0,0,0,0,0,0,0,0,1
19753,255,3551327932,3227371624,255,1,0,0,0,1,0,1
38692,0,0,0,0,0,0,0,0,0,0,0
35694,255,2342689128,1309780313,255,0,0,0,0,0,0,0
5773,255,67996155,1719591305,255,0,0,0,0,0,0,1
31748,255,2445039149,3358367010,255,0,0,0,0,0,0,1
38477,255,2203343414,1266915073,255,0,0,0,0,0,0,0
160,255,972193884,4248364235,255,0,0,0,0,0,0,1
34533,0,0,0,0,0,0,0,0,0,1,0
8171,0,0,0,0,0,0,0,0,0,0,1
20566,255,3693244858,3399453063,255,1,312,0,0,1,0,1
1290,255,925929939,600738116,255,0,0,0,0,0,0,1
3089,0,0,0,0,0,0,0,0,0,0,1
398,0,0,0,0,0,0,0,0,0,0,1
38873,255,2762056699,3540618785,255,0,0,0,0,0,0,0
21432,0,0,0,0,0,0,0,0,0,0,1
27545,0,0,0,0,0,0,0,0,0,0,1
20316,255,1070465785,101903346,255,1,0,0,0,1,0,1
19039,255,1864190262,276218191,255,0,0,0,0,0,0,0
4983,0,0,0,0,0,0,0,0,0,0,1
1642,0,0,0,0,0,0,0,0,0,0,1
29723,0,0,0,0,0,0,0,0,0,0,1
29341,0,0,0,0,0,0,0,0,0,0,1
33047,255,3345737750,3078248745,255,0,0,0,0,0,0,1
15399,255,3065821625,917265969,255,1,3924,0,0,1,0,0
11376,255,3284813856,3936230429,255,1,3213,0,0,1,0,1
6553,255,1528149518,817915939,255,1,877,0,0,1,0,1
35292,255,1520649235,2755106219,255,1,168,0,0,1,0,0
12825,255,1127278413,1271879836,255,0,0,0,0,0,0,0
4999,255,2382194817,2425265788,255,0,0,1,1,0,0,1
37354,255,2108285746,744363057,255,0,0,0,0,0,0,0
11012,0,0,0,0,0,0,0,0,0,0,1
548,0,0,0,0,0,0,0,0,0,0,1
10416,255,249607318,2394032867,255,1,0,0,0,1,0,1
38452,255,1665473572,2133884788,255,0,0,0,0,0,0,0
14006,255,252473254,252794999,255,0,0,0,0,0,0,0
8690,255,3910197608,4272767442,255,0,0,0,0,0,0,1
21337,255,3738475984,1460955064,255,0,0,0,0,0,0,1
20873,255,2305982204,915379077,255,0,0,0,0,0,0,1
20485,255,3349426368,1570532862,255,0,0,0,0,0,0,1
14623,255,1766169566,1770031279,255,1,3924,0,0,1,0,0
32303,255,2480911826,1620559547,255,0,0,0,0,0,0,1
40019,255,3234920797,1606444222,255,1,132,0,0,9,0,0
67,255,2593748055,4108003839,255,0,0,0,0,0,0,0
12771,255,3640221236,1491014025,255,0,0,0,0,0,0,0
19863,255,3244110381,3928137916,255,0,0,0,0,0,0,1
27027,255,260947124,4032853963,255,0,0,0,0,0,0,1
36376,255,2929365197,579899082,255,0,0,0,0,0,0,0
4292,0,0,0,0,0,0,0,0,0,0,1
17384,0,0,0,0,0,0,0,0,0,0,0
9814,255,3575263110,1284894279,255,0,0,1,1,0,0,1
21813,255,1742631140,307861201,255,1,28110,0,0,1,0,1
25353,255,3753626777,3936703181,255,0,0,0,0,0,0,1
34281,255,0,0,0,0,0,0,0,0,0,0
8569,255,858499661,3325471052,255,0,0,0,0,0,0,1
35817,255,1075023518,4006138790,255,0,0,0,0,0,0,0
9978,255,4135851651,4018573489,255,0,0,0,0,0,0,1
20182,0,0,0,0,0,0,0,0,0,0,1
13593,255,1568098299,3720058555,255,1,3924,0,0,1,0,0
21182,255,1420565202,2908817597,255,0,0,0,0,0,0,1
4930,255,1897333583,4056942535,255,0,0,1,1,0,0,1
2724,0,0,0,0,0,0,0,0,0,0,1
33337,0,0,0,0,0,0,0,0,0,0,1
13716,0,0,0,0,0,0,0,0,0,0,0
6930,0,0,0,0,0,0,0,0,0,0,1
27415,0,0,0,0,0,0,0,0,0,0,1
31910,255,3840879245,3830706063,255,0,0,0,0,0,0,1
7525,0,0,0,0,0,0,0,0,0,0,1
35439,255,0,0,0,0,0,0,0,0,0,0
25416,255,1280335418,1948562524,255,0,0,0,0,0,0,1
33544,255,2593721541,1293878459,255,0,0,0,0,0,0,1
28546,0,0,0,0,0,0,0,0,0,0,1
16914,255,1618947969,3787287100,255,0,0,0,0,0,0,0
14473,255,2875488410,2877435423,255,0,0,0,0,0,0,0
29415,255,2379134297,2707209776,255,0,0,0,0,0,0,1
20096,255,534608515,185143771,255,1,109,0,0,1,0,1
39755,255,609325790,3084282077,255,0,0,0,0,0,0,0
10961,0,0,0,0,0,0,0,0,0,0,1
16372,255,1901659818,1903227280,255,1,3924,0,0,1,0,0
11920,255,2787766532,638493427,255,0,0,0,0,0,0,0
34946,255,608250689,2382713685,255,0,0,0,0,0,0,0
31230,255,3404210845,634556846,255,0,0,0,0,0,0,1
25242,0,0,0,0,0,0,0,0,0,0,1
8723,255,4177234230,1087645044,255,0,0,0,0,0,0,1
31640,255,487825587,1579166748,255,0,0,0,0,0,0,1
2442,255,2015196499,1903743943,255,1,0,0,0,1,0,1
38218,0,0,0,0,0,0,0,0,0,0,0
24668,255,1569416614,3582318755,255,0,0,0,0,0,0,1
23976,255,265745229,457895312,255,1,9042,0,0,1,0,1
9279,255,1829689229,2532215078,255,1,0,0,0,1,0,1
22493,255,3611367536,859624345,255,0,0,0,0,0,0,1
19827,255,3773147925,1250786559,255,0,0,0,0,0,0,1
28506,0,0,0,0,0,0,0,0,0,0,1
30401,0,0,0,0,0,0,0,0,0,0,1
29161,0,0,0,0,0,0,0,0,0,0,1
11177,255,1566291833,585212593,255,0,0,0,0,0,0,1
38838,255,930428152,3108856941,255,0,0,0,0,0,0,0
28211,0,0,0,0,0,0,0,0,0,0,1
578,255,2630775127,876810268,255,0,0,0,0,0,0,1
17648,255,1157808000,3436955922,255,0,0,0,0,0,0,0
3348,0,0,0,0,0,0,0,0,0,0,1
1336,255,1258417146,1861326755,255,0,0,0,0,0,0,1
14161,0,0,0,0,0,0,0,0,0,0,0
9247,255,4188924014,3844967018,255,0,0,1,1,0,0,1
4941,255,1060415788,3750079677,255,1,169,0,0,1,0,1
24837,255,567917276,3178362798,255,0,0,0,0,0,0,1
23747,0,0,0,0,0,0,0,0,0,0,1
37023,255,2961937623,3312631754,255,0,0,0,0,0,0,0
34814,255,826569920,2053194905,255,0,0,0,0,0,0,0
30150,255,4084298814,1939673185,255,0,0,0,0,0,0,1
35271,0,0,0,0,0,0,0,0,0,1,0
24199,255,3311050460,2317550780,255,1,161,0,0,1,0,1
20345,255,2969315099,3073938384,255,0,0,0,0,0,0,1
13144,0,0,0,0,0,0,0,0,0,0,0
32182,0,0,0,0,0,0,0,0,0,0,1
8504,255,1292084243,2884340969,255,1,0,0,0,1,0,1
13725,255,1247442435,1248378456,255,1,3924,0,0,1,0,0
35108,0,0,0,0,0,0,0,0,0,1,0
38457,255,3751704457,1565753687,255,0,0,0,0,0,0,0
23730,255,2666924360,3114281777,255,0,0,0,0,0,0,1
38972,255,2665823106,3676178190,255,0,0,0,0,0,0,0
14676,255,1227965940,3383654390,255,0,0,0,0,0,0,0
20380,255,3610081733,1263282652,255,1,0,0,0,1,0,1
29298,0,0,0,0,0,0,0,0,0,0,1
5609,0,0,0,0,0,0,0,0,0,0,1
7892,0,0,0,0,0,0,0,0,0,0,1
9226,255,3531589277,757806451,255,1,0,0,0,1,0,1
31616,255,2085150936,3019247264,255,0,0,0,0,0,0,1
6726,0,0,0,0,0,0,0,0,0,0,1
36208,255,336877554,3993775186,255,0,0,0,0,0,0,0
34179,255,1842393018,927127007,255,0,0,0,0,0,0,1
8605,255,3288484829,2408584583,255,1,3244,0,0,1,0,1
516,255,675203708,4059781402,255,0,0,0,0,0,0,1
26038,0,0,0,0,0,0,0,0,0,0,1
30127,255,1327881092,4009236666,255,0,0,0,0,0,0,1
13527,255,2823024337,687985182,255,0,0,0,0,0,0,0
28823,0,0,0,0,0,0,0,0,0,0,1
22377,255,3589597585,4021962395,255,0,0,0,0,0,0,1
40291,255,946526310,2523902736,255,0,0,0,0,0,0,0
10237,255,3848524858,1037283551,255,0,0,0,0,0,0,1
5379,0,0,0,0,0,0,0,0,0,0,1
17443,255,845293256,2991772835,255,1,3924,0,0,1,0,0
34493,255,0,0,0,0,0,0,0,0,0,0
39395,255,1896905888,3040530807,255,0,0,0,0,0,0,0
29950,0,0,0,0,0,0,0,0,0,0,1
39390,0,0,0,0,0,0,0,0,0,1,0
26623,0,0,0,0,0,0,0,0,0,0,1
39318,255,2371410508,3731127757,255,0,0,0,0,0,0,0
963,255,2705486571,623528626,255,1,0,0,0,1,0,1
11990,0,0,0,0,0,0,0,0,0,0,0
3967,255,2769469712,208702119,255,0,0,0,0,0,0,1
26325,255,266057012,3234525273,255,0,0,0,0,0,0,1
7238,0,0,0,0,0,0,0,0,0,0,1
3364,255,1136469716,1311150141,255,0,0,0,0,0,0,1
7806,0,0,0,0,0,0,0,0,0,0,1
19493,0,0,0,0,0,0,0,0,0,1,0
36225,255,2695501523,3960257493,255,0,0,0,0,0,0,0
21033,255,2762890735,708004823,255,0,0,0,0,0,0,1
14687,255,438431270,444245996,255,0,0,0,0,0,0,0
37160,255,1760417645,1774644772,255,0,0,0,0,0,0,0
26425,0,0,0,0,0,0,0,0,0,0,1
22803,255,1393211200,2296518541,255,0,0,0,0,0,0,1
28045,0,0,0,0,0,0,0,0,0,0,1
33252,0,0,0,0,0,0,0,0,0,0,1
33235,255,1873726020,1048431155,255,0,0,0,0,0,0,1
35821,255,257175101,3132688333,255,0,0,0,0,0,0,0
18767,255,689409160,2488328300,255,0,0,0,0,0,0,0
11186,255,4186913137,3905910753,255,0,0,0,0,0,0,1
4474,0,0,0,0,0,0,0,0,0,0,1
6731,0,0,0,0,0,0,0,0,0,0,1
19151,255,4018341181,1360970514,255,0,0,0,0,0,0,0
20965,255,541673054,877950640,255,0,0,0,0,0,0,1
23806,0,0,0,0,0,0,0,0,0,0,1
13197,255,545132195,2699342402,255,0,0,0,0,0,0,0
23963,255,4234497553,2598839002,255,0,0,0,0,0,0,1
33881,0,0,0,0,0,0,0,0,0,0,1
36512,255,2602792743,917838519,255,0,0,0,0,0,0,0
36818,0,0,0,0,0,0,0,0,0,0,0
40261,255,2935766357,2299191313,255,0,0,0,0,0,0,0
6604,0,0,0,0,0,0,0,0,0,0,1
7612,0,0,0,0,0,0,0,0,0,0,1
3636,0,0,0,0,0,0,0,0,0,0,1
27419,255,4274826451,3091029265,255,0,0,0,0,0,0,1
24978,0,0,0,0,0,0,0,0,0,0,1
9417,0,0,0,0,0,0,0,0,0,0,1
33619,255,3734090609,423285778,255,0,0,0,0,0,0,1
27798,0,0,0,0,0,0,0,0,0,0,1
33585,255,170066090,2910732006,255,0,0,0,0,0,0,1
5981,0,0,0,0,0,0,0,0,0,0,1
12355,255,1578648061,1578959670,255,0,0,0,0,0,0,0
28581,0,0,0,0,0,0,0,0,0,0,1
15919,255,3842010654,1696946535,255,0,0,0,0,0,0,0
1039,255,2736847562,4098375513,255,0,0,0,0,0,0,1
15891,0,0,0,0,0,0,0,0,0,0,0
10472,255,1735030701,1661722358,255,1,0,0,0,1,0,1
12332,255,548163939,554301913,255,0,0,0,0,0,0,0
28595,0,0,0,0,0,0,0,0,0,0,1
27516,255,1604329111,3606861634,255,0,0,0,0,0,0,1
23965,0,0,0,0,0,0,0,0,0,0,1
3722,255,3751055958,187753442,255,0,0,0,0,0,0,1
20725,255,3137067899,728342703,255,1,0,0,0,1,0,1
273,255,1748323556,287462897,255,0,0,0,0,0,0,1
11878,0,0,0,0,0,0,0,0,0,0,0
19388,0,0,0,0,0,0,0,0,0,1,0
20834,255,3807998571,3454794812,255,0,0,0,0,0,0,1
10505,255,3879310789,4013858173,255,0,0,0,0,0,0,1
36358,255,1936603545,2447170178,255,0,0,0,0,0,0,0
16490,255,4063758522,1917311795,255,0,0,0,0,0,0,0
23216,255,2361412187,3510844290,255,1,199,0,0,1,0,1
32429,255,3056398490,1064281795,255,0,0,0,0,0,0,1
25502,0,0,0,0,0,0,0,0,0,0,1
4250,0,0,0,0,0,0,0,0,0,0,1
24308,0,0,0,0,0,0,0,0,0,0,1
40026,255,2687601430,739598528,255,1,138,0,0,4,0,0
5073,0,0,0,0,0,0,0,0,0,0,1
4945,0,0,0,0,0,0,0,0,0,0,1
26914,255,3517387975,1921935051,255,0,0,0,0,0,0,1
33388,255,2144580638,1392290106,255,0,0,0,0,0,0,1
4298,0,0,0,0,0,0,0,0,0,0,1
38133,255,704093610,3764166528,255,0,0,0,0,0,0,0
10313,0,0,0,0,0,0,0,0,0,0,1
17930,255,3142668495,3154417069,255,0,0,0,0,0,0,0
24554,0,0,0,0,0,0,0,0,0,0,1
4891,255,4057591376,2554214204,255,0,0,0,0,0,0,1
23700,0,0,0,0,0,0,0,0,0,0,1
29351,255,3753290575,2155742577,255,0,0,0,0,0,0,1
5778,0,0,0,0,0,0,0,0,0,0,1
15178,255,3880184267,1755236030,255,0,0,0,0,0,0,0
17283,255,1727215981,1740183364,255,0,0,0,0,0,0,0
2875,0,0,0,0,0,0,0,0,0,0,1
10491,255,2262290587,1220955981,255,0,0,0,0,0,0,1
39499,0,0,0,0,0,0,0,0,0,1,0
19842,255,913857128,2847574339,255,0,0,0,0,0,0,1
32993,255,4254888312,772950651,255,0,0,0,0,0,0,1
16114,255,3294269826,3297465836,255,0,0,0,0,0,0,0
8772,255,2157227079,585999375,255,1,0,0,0,1,0,1
9653,255,1605584799,3425387794,255,0,0,0,0,0,0,1
21576,0,0,0,0,0,0,0,0,0,0,1
3018,0,0,0,0,0,0,0,0,0,0,1
22371,255,13510198,4270577756,255,0,0,0,0,0,0,1
14749,0,0,0,0,0,0,0,0,0,0,0
5459,0,0,0,0,0,0,0,0,0,0,1
29481,0,0,0,0,0,0,0,0,0,0,1
37425,255,1329165396,457561986,255,0,0,0,0,0,0,0
34328,255,0,0,0,0,0,0,0,0,0,0
7951,255,4128186335,1537719788,255,0,0,0,0,0,0,1
9558,255,3392296248,3250942693,255,1,0,0,0,1,0,1
5496,0,0,0,0,0,0,0,0,0,0,1
39760,255,0,0,0,0,0,0,0,0,0,0
19235,255,741867790,2338290859,255,1,253,0,0,1,0,0
32513,255,773007487,152072610,255,0,0,0,0,0,0,1
1937,0,0,0,0,0,0,0,0,0,0,1
38371,255,2266371649,3950304309,255,0,0,0,0,0,0,0
36661,255,3065076564,1176016528,255,0,0,0,0,0,0,0
16590,255,1266692349,1267721551,255,0,0,0,0,0,0,0
36416,255,1846210440,3071338231,255,0,0,0,0,0,0,0
12637,255,2706615895,2706913979,255,0,0,0,0,0,0,0
32693,255,2067767419,3947712137,255,0,0,0,0,0,0,1
27905,0,0,0,0,0,0,0,0,0,0,1
17128,255,2486476814,342945752,255,0,0,0,0,0,0,0
27277,255,3662780208,487733665,255,0,0,0,0,0,0,1
24084,255,4080665513,1490082149,255,0,0,0,0,0,0,1
2930,0,0,0,0,0,0,0,0,0,0,1
12700,255,337116096,338159263,255,0,0,0,0,0,0,0
24991,255,398371375,3698590144,255,0,0,0,0,0,0,1
8497,255,3194882701,1444961395,255,1,1985,0,0,1,0,1
28441,0,0,0,0,0,0,0,0,0,0,1
19650,255,2058913325,692197606,255,0,0,0,0,0,0,1
15126,255,2749107605,706939091,255,0,0,0,0,0,0,0
11897,0,0,0,0,0,0,0,0,0,0,0
39662,0,0,0,0,0,0,0,0,0,0,0
27019,0,0,0,0,0,0,0,0,0,0,1
4447,0,0,0,0,0,0,0,0,0,0,1
33138,255,3358362017,3545635337,255,0,0,0,0,0,0,1
32805,255,1288716432,1313977340,255,0,0,0,0,0,0,1
5045,0,0,0,0,0,0,0,0,0,0,1
2263,255,762904619,803765906,255,0,0,0,0,0,0,1
764,0,0,0,0,0,0,0,0,0,0,1
29807,0,0,0,0,0,0,0,0,0,0,1
15269,0,0,0,0,0,0,0,0,0,0,0
38904,255,3471622519,996318191,255,0,0,0,0,0,0,0
10883,255,550883408,3492490819,255,1,111,0,0,1,0,1
3198,255,2794658169,3498793159,255,0,0,0,0,0,0,1
35485,255,0,0,0,0,0,0,0,0,0,0
37645,255,891257245,1458769253,255,0,0,0,0,0,0,0
38982,255,4049425884,1716953814,255,0,0,0,0,0,0,0
17939,255,2962675689,2965923954,255,0,0,0,0,0,0,0
6280,0,0,0,0,0,0,0,0,0,0,1
17409,0,0,0,0,0,0,0,0,0,0,0
28457,0,0,0,0,0,0,0,0,0,0,1
29376,0,0,0,0,0,0,0,0,0,0,1
6146,255,3633664962,352563220,255,0,0,0,0,0,0,1
16307,255,3846784752,1714345148,255,0,0,0,0,0,0,0
17277,0,0,0,0,0,0,0,0,0,0,0
8192,0,0,0,0,0,0,0,0,0,0,1
33436,255,2581305978,3985066016,255,0,0,0,0,0,0,1
40039,255,2170570391,3473296514,255,0,0,0,0,0,0,0
19935,255,2469117167,1234172293,255,0,0,0,0,0,0,1
23876,0,0,0,0,0,0,0,0,0,0,1
7244,255,423673434,1929881482,255,0,0,1,1,0,0,1
13547,0,0,0,0,0,0,0,0,0,0,0
20711,255,3858426778,521155144,255,1,452,0,0,1,0,1
34753,255,454924158,2666175115,255,0,0,0,0,0,0,0
3691,0,0,0,0,0,0,0,0,0,0,1
4201,0,0,0,0,0,0,0,0,0,0,1
25822,255,3738475984,1460955064,255,0,0,0,0,0,0,1
30381,0,0,0,0,0,0,0,0,0,0,1
13132,255,2092612272,2099502890,255,0,0,0,0,0,0,0
16905,255,414957109,415273189,255,0,0,0,0,0,0,0
7433,0,0,0,0,0,0,0,0,0,0,1
9774,255,3442576375,2056405685,255,0,0,0,0,0,0,1
26050,0,0,0,0,0,0,0,0,0,0,1
25445,255,1195227399,4184688306,255,0,0,0,0,0,0,1
39316,255,4169943466,1594896483,255,0,0,0,0,0,0,0
22533,255,4078926692,2737984547,255,1,24064,0,0,1,0,1
3031,255,1897333583,4056942535,255,0,0,1,1,0,0,1
20138,255,1039472298,2119307710,255,0,0,0,0,0,0,1
3199,0,0,0,0,0,0,0,0,0,0,1
7279,0,0,0,0,0,0,0,0,0,0,1
33066,0,0,0,0,0,0,0,0,0,0,1
24962,0,0,0,0,0,0,0,0,0,0,1
17280,0,0,0,0,0,0,0,0,0,0,0
25067,255,4234836051,1505662908,255,0,0,0,0,0,0,1
14970,255,3072775009,929530251,255,0,0,0,0,0,0,0
2147,255,1224520746,2950977487,255,1,0,0,0,1,0,1
18926,0,0,0,0,0,0,0,0,0,0,0
18714,255,3529926898,2404765616,255,0,0,0,0,0,0,0
35525,255,0,0,0,0,0,0,0,0,0,0
9977,255,1258346005,240546263,255,1,0,0,0,1,0,1
21043,255,2025356051,3413745531,255,0,0,0,0,0,0,1
27099,0,0,0,0,0,0,0,0,0,0,1
22676,255,3347016431,1459487377,255,0,0,0,0,0,0,1
13293,255,23591758,333129071,255,0,0,0,0,0,0,0
33447,0,0,0,0,0,0,0,0,0,0,1
36451,255,4264146991,289745839,255,0,0,0,0,0,0,0
23930,255,94247289,4212051405,255,0,0,0,0,0,0,1
34701,255,3401523180,263640758,255,0,0,0,0,0,0,0
7010,0,0,0,0,0,0,0,0,0,0,1
13380,255,1910812743,4060357483,255,0,0,0,0,0,0,0
15832,0,0,0,0,0,0,0,0,0,0,0
23987,0,0,0,0,0,0,0,0,0,0,1
23738,255,2390176901,1052404360,255,0,0,0,0,0,0,1
5132,255,2688870677,716772513,255,0,0,0,0,0,0,1
12363,255,3747500381,3768228671,255,0,0,0,0,0,0,0
22575,255,2882337054,3034150013,255,0,0,0,0,0,0,1
15849,0,0,0,0,0,0,0,0,0,0,0
8069,0,0,0,0,0,0,0,0,0,0,1
184,255,2243124043,3666733090,255,0,0,0,0,0,0,1
12296,255,2000281184,2000621563,255,0,0,0,0,0,0,0
20532,255,1690026828,4007991425,255,0,0,0,0,0,0,1
39024,0,0,0,0,0,0,0,0,0,0,0
8270,255,530422161,1271812995,255,0,0,0,0,0,0,1
38551,255,3644035959,2589827052,255,0,0,0,0,0,0,0
11854,0,0,0,0,0,0,0,0,0,0,1
27730,255,665849225,1794473121,255,0,0,0,0,0,0,1
34090,0,0,0,0,0,0,0,0,0,0,1
32343,255,4198805689,2462692123,255,0,0,0,0,0,0,1
10973,0,0,0,0,0,0,0,0,0,0,1
34402,255,0,0,0,0,0,0,0,0,0,0
35049,255,935346560,1829907054,255,0,0,0,0,0,0,0
15492,0,0,0,0,0,0,0,0,0,0,0
36645,255,12102233,2196318789,255,0,0,0,0,0,0,0
13188,255,532217222,2681205733,255,0,0,0,0,0,0,0
38500,255,930228705,908350203,255,0,0,0,0,0,0,0
23569,0,0,0,0,0,0,0,0,0,0,1
16979,255,2936852061,2954253271,255,0,0,0,0,0,0,0
30896,255,2656740650,3598580716,255,0,0,0,0,0,0,1
14783,255,1141143341,3292708663,255,0,0,0,0,0,0,0
19529,0,0,0,0,0,0,0,0,0,0,0
7375,0,0,0,0,0,0,0,0,0,0,1
9748,255,1798319826,501163566,255,0,0,0,0,0,0,1
14089,255,813129145,832806416,255,0,0,0,0,0,0,0
18353,0,0,0,0,0,0,0,0,0,1,0
40423,255,848130117,2304224449,255,0,0,0,0,0,0,0
781,255,1949506903,537314298,255,1,382,0,0,1,0,1
5820,0,0,0,0,0,0,0,0,0,0,1
7924,0,0,0,0,0,0,0,0,0,0,1
23022,0,0,0,0,0,0,0,0,0,0,1
15520,255,2403416407,2403785549,255,0,0,0,0,0,0,0
24234,255,3980278777,1926218738,255,0,0,0,0,0,0,1
10537,0,0,0,0,0,0,0,0,0,0,1
32256,255,941428359,3305888696,255,0,0,0,0,0,0,1
20650,0,0,0,0,0,0,0,0,0,0,1
39598,0,0,0,0,0,0,0,0,0,0,0
8516,0,0,0,0,0,0,0,0,0,0,1
25702,255,912924738,1009229020,255,0,0,0,0,0,0,1
30389,255,2516754686,3214460797,255,0,0,0,0,0,0,1
14999,255,1232737047,1233774760,255,1,3924,0,0,4,0,0
37244,255,876675167,2972040424,255,0,0,0,0,0,0,0
27467,255,2839056281,3184141026,255,0,0,0,0,0,0,1
22139,255,522919139,1854610974,255,1,0,0,0,1,0,1
25946,255,4245659456,2902588778,255,0,0,0,0,0,0,1
16917,255,807740469,809215211,255,1,83,0,0,1,0,0
32502,255,1225224127,1885351940,255,0,0,0,0,0,0,1
37866,255,3680789689,3967058978,255,0,0,0,0,0,0,0
30737,0,0,0,0,0,0,0,0,0,0,1
29011,255,1963065666,2918272248,255,0,0,0,0,0,0,1
39236,255,658726878,1976806920,255,0,0,0,0,0,0,0
31417,0,0,0,0,0,0,0,0,0,0,1
17687,255,3787384207,1638831284,255,1,3924,0,0,1,0,0
9499,255,2207781225,1757198444,255,0,0,0,0,0,0,1
2041,255,1845663628,909869248,255,0,0,0,0,0,0,1
9666,0,0,0,0,0,0,0,0,0,0,1
22466,255,436548946,2271480977,255,1,109,0,0,1,0,1
18392,0,0,0,0,0,0,0,0,0,0,0
3775,0,0,0,0,0,0,0,0,0,0,1
26251,255,3938612545,1893433343,255,0,0,0,0,0,0,1
37382,255,4070245985,1453091887,255,0,0,0,0,0,0,0
33344,255,376193862,1110244078,255,0,0,0,0,0,0,1
34351,0,0,0,0,0,0,0,0,0,1,0
2307,0,0,0,0,0,0,0,0,0,0,1
23241,0,0,0,0,0,0,0,0,0,0,1
